Dept,Gender,Clin,Cert,Prate,Exper
3,1,1,1,3.8308833971437277,9
4,0,1,1,3.3930089044244767,17
2,1,1,1,7.306777536688506,9
4,0,1,1,4.140724924006139,5
2,0,1,1,4.06803515340825,14
6,0,0,1,4.0616435133961115,6
1,1,0,0,4.0440202683075315,22
5,0,1,1,3.6956437336234114,6
5,0,0,0,3.7954967718471435,16
5,1,1,1,1.8506384056430472,19
5,1,0,0,3.3486966961716096,5
1,0,1,1,1.966495802356442,5
5,1,1,1,5.097145688585637,8
5,0,1,1,8.169306004695652,12
5,0,1,0,2.6578855949663693,6
5,1,1,1,3.4604637908141846,10
3,1,1,1,3.5937634300970656,4
6,0,0,0,2.9558645659717686,18
5,1,1,1,4.198952944884142,5
6,1,1,1,4.7219913491250045,5
5,0,1,0,7.6778176742401465,16
5,0,0,1,6.274795127256905,5
6,1,0,1,3.2597054383999193,19
3,1,1,0,4.859196845729706,15
6,1,0,0,3.106456600098707,6
5,1,0,1,2.1628582216639276,9
5,0,0,0,5.194824141007538,5
1,1,1,1,7.466254974963891,8
1,1,0,1,4.3204667907267,4
2,1,1,1,6.2714748771921185,14
1,1,0,1,4.908706323201636,5
5,1,0,1,2.994759013990267,21
5,0,0,0,4.529244210148269,13
2,1,0,0,7.700512377679565,6
4,1,0,1,4.34099110050694,6
3,0,1,1,7.70973537606438,27
4,1,1,1,1.6706340796993793,21
2,0,1,1,3.798847071469657,6
4,0,1,0,3.2602218761505926,10
1,0,0,1,8.82578010097118,16
4,1,1,1,5.466301512881325,5
1,1,1,1,3.297581447584315,11
6,1,1,1,5.05000353718691,5
3,1,1,1,3.578022441849893,13
4,1,1,0,4.681140861267761,2
1,0,0,0,4.088213854825578,10
4,1,0,1,3.8111956772974382,10
4,0,1,1,3.261888926421441,5
4,1,1,1,2.7509479433608948,10
5,0,1,0,3.0778912556775255,7
3,0,1,1,3.501306653295957,7
1,1,1,1,4.241750713265461,4
4,1,0,1,3.7222806203921746,9
2,1,1,1,6.449891177543311,10
5,1,1,1,4.48120654346419,10
1,0,1,1,4.271583934571362,6
6,0,1,0,4.197179140888502,7
5,0,1,1,2.7953307017980182,6
1,0,0,1,2.8640554594638172,5
5,0,0,1,7.740988874955455,17
6,1,1,1,4.517371990445187,4
5,1,1,1,5.044436268366597,8
5,1,1,1,7.849577856181135,4
5,1,0,1,3.6603233789074237,10
4,0,1,1,7.719027090315962,16
5,1,0,1,2.2843248830867497,1
5,1,1,1,3.9231596737731387,9
5,1,1,1,8.380881349670645,5
1,1,1,0,3.787101504600451,6
4,0,1,1,4.641654664064772,14
5,1,1,1,4.305723792155601,10
5,1,1,1,8.34584508923253,6
5,1,1,0,6.292662107476495,32
4,1,1,0,3.465919440546031,19
6,0,1,1,8.090081315499003,13
3,0,0,0,2.9495854507749395,5
1,1,1,0,7.411366741338019,23
1,0,1,0,7.8580942367679985,8
5,0,1,0,2.3738597626805595,5
5,0,0,0,3.9193556670261387,8
5,1,0,1,5.323800593669434,10
2,1,1,1,4.417041407168583,8
4,0,1,1,6.538571906618888,16
4,1,0,1,3.069118474645826,8
6,1,0,1,7.323252142227037,10
5,1,0,0,7.179637101655267,7
6,0,1,0,4.710802211195885,27
5,0,1,1,4.545697406726569,7
4,1,0,1,3.1338919315026366,9
6,1,0,1,7.335428819788405,3
3,0,1,1,2.4898809315207355,12
6,0,1,1,1.9996023878277533,4
5,1,0,1,7.487369769488977,12
5,0,0,1,3.975656882808139,7
5,1,0,1,7.088807049578651,6
4,0,0,1,3.635361151663368,17
5,0,1,0,2.7171460659467437,25
1,1,1,0,3.4958467638235513,9
6,0,1,1,8.031397686602352,14
3,1,1,1,8.198141082387087,8
5,0,0,0,2.327226577064273,10
6,1,1,1,7.5617389133875506,3
1,1,0,1,2.5357265170384666,10
4,1,0,0,2.986281492372256,25
5,0,0,1,2.722842994414758,13
1,0,0,1,4.62105732501698,5
1,1,0,0,4.264588055110289,2
5,0,1,1,7.575035647065871,6
4,1,0,1,7.189054420971773,11
1,1,1,1,3.5365326552251837,12
1,0,0,1,3.3770115709751938,9
6,0,1,1,5.615688173188011,9
3,1,0,1,4.900999949943941,27
5,0,1,1,1.2570555915112025,13
3,0,1,1,3.0220879141068377,5
1,0,1,1,1.9446031476276422,9
1,1,0,0,3.3010235476932217,2
5,1,0,1,3.8514201088350286,11
6,1,0,1,7.152990054882255,10
2,0,0,1,2.8553316131331767,15
1,0,1,1,7.473170861410365,10
5,1,1,1,4.69377086856363,14
2,0,0,1,8.166681687676009,8
1,1,1,1,3.662611326212599,14
5,0,1,1,1.847392705626382,27
1,1,1,1,7.890529876142452,8
5,1,0,1,6.486787128507569,1
6,1,1,1,2.6704744652989545,14
1,0,1,1,2.497221656859888,25
4,0,1,0,4.053507276584987,16
1,1,0,0,3.224812918026264,11
1,1,0,1,4.489553275724317,15
1,1,1,0,2.2662488300827435,27
5,0,1,1,4.301455542905224,10
4,1,1,1,4.552667823442,6
1,0,1,1,4.549273041283609,11
5,0,0,1,3.229963441675551,10
5,1,1,1,2.6784391151136733,5
1,0,0,1,3.2130074999360607,5
5,1,1,1,2.4195150546304065,18
2,1,0,1,4.813496795981035,5
2,1,1,1,3.9808514415737544,6
6,1,1,1,4.927222157244453,5
2,1,1,1,7.2257589758367,11
5,1,1,0,4.156408637165665,6
4,0,1,1,2.3315706722700873,2
2,0,0,0,3.231750098423573,5
4,1,0,0,8.457888590803373,9
5,1,1,1,7.168459458000981,11
1,1,1,1,7.3700526311167796,10
6,0,1,1,7.693384810939556,6
4,0,1,1,4.269207992820042,4
1,0,0,0,6.627217431754209,11
5,0,1,1,2.089220605587817,13
1,0,0,1,4.3425054680310256,11
2,1,1,0,2.8055943375894383,5
1,1,0,1,7.750557472159896,5
5,1,1,1,8.072434789025735,5
1,1,1,1,3.325584786568898,9
5,1,1,1,3.3983793850137616,9
5,0,1,0,7.129605371708304,9
1,1,1,1,5.85481091235482,2
5,0,1,1,5.254150485134293,16
4,1,1,1,3.3113501602249045,16
5,1,0,1,6.906311661622944,15
5,0,1,0,7.99440073649787,5
2,1,0,1,3.487914786048184,11
5,1,1,1,4.582180805233431,16
5,0,1,1,3.167434808267717,10
6,0,1,1,5.149966132879056,8
1,0,1,1,8.544040725341759,11
1,1,0,1,3.0584895265158925,5
5,1,0,1,2.723478177649178,12
1,1,1,1,7.726975041609546,8
5,0,1,1,2.6393929813466848,18
6,1,0,1,6.669483065133336,5
1,0,1,1,4.895909390992666,5
4,1,1,1,2.5857616257754774,12
1,1,1,1,4.101273820269256,11
2,0,0,0,3.160760714513933,10
4,0,0,1,5.912050409302087,13
1,0,1,1,7.7078617775030915,12
1,0,0,0,7.542810248677978,3
6,1,0,0,4.231986806385817,27
4,0,1,1,2.4092044896150737,7
2,0,1,1,7.221766219117631,7
1,0,1,0,7.765418328002794,5
6,1,1,1,5.602353870816763,12
4,0,1,1,7.704574666056321,5
5,1,0,1,2.2282024214064,3
6,1,1,1,4.173432700226769,13
6,1,1,0,7.153830488664304,9
5,1,1,0,8.87124530746436,6
2,0,1,1,7.520429883885946,26
5,1,0,0,4.399581325096043,8
5,1,0,1,4.121897445714871,10
4,0,0,1,7.444471964694365,11
2,0,0,1,1.9430452645333516,27
2,1,1,1,8.338692075371688,13
5,1,1,1,3.55032730696387,5
3,0,0,0,8.127814628877603,16
5,0,0,0,3.638819986074732,7
5,1,1,1,3.902618828465205,1
4,1,0,0,3.4829090128185585,9
5,0,1,1,5.263833477370159,37
5,0,0,0,2.9387237108910487,6
5,1,0,1,8.231069465362804,12
5,0,1,1,5.153271171416261,11
1,1,1,1,5.1575405735331685,10
5,1,1,1,8.751954899964783,6
2,0,1,1,2.3516948791320793,2
3,0,1,0,3.6734649323564357,9
5,1,0,1,2.3260434173440063,5
2,1,0,1,3.8205334605874763,18
5,1,0,1,4.94201448748347,12
5,1,0,1,3.707486308004972,10
1,0,1,0,4.5578083071339135,13
6,0,1,1,3.2837394615244864,14
5,1,1,0,4.5564324011302935,15
5,1,1,1,2.1870005840511304,15
4,0,1,0,9.324198870728544,10
2,0,1,0,4.8987705585533785,14
4,1,1,0,1.7575847690879294,15
2,1,0,1,5.079373326536147,12
1,1,1,0,8.555497612169157,2
1,1,0,0,7.413681043899176,16
6,1,1,1,6.983176497945168,4
5,1,0,1,5.468361677647286,11
5,0,1,0,4.418457034830914,16
5,1,1,1,3.694592602274583,14
2,1,0,1,3.576119982019716,16
2,0,1,1,8.422768823905608,8
6,0,1,1,2.513633324581031,8
5,1,1,1,7.912087689938479,5
2,1,1,1,2.5272877886884495,15
6,1,0,1,3.8743880027885553,3
5,1,1,1,4.987519828808553,7
5,0,1,1,7.395328197870508,5
5,1,0,0,6.675610612415199,2
5,1,1,0,3.0250423319884283,16
2,0,0,1,3.5206159916647044,3
5,1,1,1,8.324483479721632,5
3,0,1,0,4.644625541031361,12
2,0,0,1,2.9863693436550798,10
1,0,0,1,7.6590010604553,11
5,1,0,1,2.6117220835427415,10
6,1,1,0,6.708711655445572,12
5,0,0,0,7.49194706202992,5
5,1,0,1,7.542947421243361,3
1,1,1,0,2.697406869393845,22
4,1,1,1,7.292421577169849,13
1,1,1,1,1.7263679961794938,10
6,1,1,1,7.336236976227925,5
3,1,0,0,3.908885362405622,6
5,1,1,0,4.616235254204287,5
2,0,0,1,5.3681377893158695,9
6,0,0,0,4.385786753942355,1
6,0,0,1,3.4336256093532853,16
3,1,1,0,7.63371499627187,16
2,1,1,1,7.733175662212781,7
2,0,1,0,7.412277842759732,9
2,0,0,0,5.5750251688525,4
5,1,0,0,5.08787888766032,9
6,1,0,1,4.917934986594547,5
3,1,1,1,4.391807472556323,5
5,0,0,1,3.979087608679479,7
1,1,0,0,3.551457684044709,7
5,1,0,1,4.562248858225442,6
6,1,1,1,4.149208703600129,10
5,1,1,0,2.771518228939049,23
5,1,1,1,2.4247247586344534,9
1,1,0,1,1.458728303600688,6
5,1,0,1,3.866834038279633,6
5,0,1,1,7.120203701621258,5
1,0,1,1,4.210523096403763,15
3,0,0,0,6.7026468666806736,4
2,1,1,1,4.729098960842981,14
5,1,0,1,3.2733367614310556,10
1,0,1,1,5.055313030068195,3
3,1,1,1,3.2811662654500156,27
5,1,1,1,6.511376339882118,27
3,1,1,0,8.475547877194465,9
5,1,1,0,4.179437823452994,10
5,1,0,1,4.953689235597921,13
6,1,1,1,7.397003045680936,5
3,1,1,1,7.244797884150796,18
2,0,1,1,8.037561844928387,7
6,0,0,1,3.286372537032908,13
6,1,0,1,4.20525013367789,5
2,1,1,1,5.478437572396841,27
1,0,1,0,4.060796550066508,12
5,1,1,0,7.414981025140489,10
3,1,0,1,4.325046547120386,14
5,1,0,0,4.053861894605314,3
1,1,1,1,8.538691808135065,8
5,0,1,1,8.19245235040625,10
3,1,1,1,7.084107468419221,7
1,1,1,1,3.1873288597054663,25
6,0,1,1,8.432690745880443,12
5,0,0,1,6.822028370436951,16
5,0,1,1,4.25327505899561,12
5,1,1,0,2.714742653931567,5
1,1,0,0,7.8664726259966935,2
5,1,1,1,4.512667899003909,7
5,1,0,1,4.025889991332629,13
5,0,0,1,7.836837464145205,6
1,1,1,0,2.3783729946822287,16
1,0,1,1,4.670218444122592,13
1,1,1,1,3.0499165524726335,12
1,0,1,0,7.559364620800916,16
5,1,1,0,3.7828571765686245,5
3,1,1,1,5.121785980536457,3
5,0,1,1,2.098882941554495,10
1,1,1,1,4.509330704821926,15
5,0,1,1,5.6465806836734,4
3,0,1,1,4.600686379316306,10
1,1,0,1,4.157716228378269,14
5,1,1,1,6.988711851594072,5
4,1,0,1,3.847108740596104,8
1,0,0,0,3.0181455338844603,8
4,1,1,1,8.204850139393566,8
6,1,1,1,3.9003212795717754,12
2,1,1,1,5.035642115274669,18
5,0,1,1,6.117963880047032,13
2,1,1,1,2.651915361857436,14
1,1,0,1,3.322482287150834,7
5,0,1,1,4.906894475824544,2
5,1,1,1,5.413426081586201,5
4,1,1,1,4.197561635750599,11
1,0,0,1,3.84907457101603,16
3,1,1,1,6.913562745379727,16
2,1,0,0,1.5159585093353183,1
1,0,1,0,4.347037387036248,13
3,1,0,1,5.3002667321424894,12
4,1,1,0,6.169070237703556,15
6,1,0,0,3.2645638611775416,7
5,0,1,1,4.660033977017528,5
6,0,1,0,3.033404088602026,10
5,1,1,1,5.082848521834329,14
4,1,1,1,5.135926616313555,17
1,1,1,1,6.427900012505461,8
6,0,1,1,3.8242429517334253,11
5,1,1,1,3.3533667383068075,5
4,1,1,1,4.578341646249415,16
2,1,1,1,3.1273219248402593,27
3,1,1,1,4.240684927531756,7
4,0,0,1,1.1773538608135885,11
2,1,1,1,2.6581753205311376,16
5,1,0,1,7.563746594318095,16
1,1,1,0,4.383725375272073,22
2,1,1,1,0.24403973087219155,12
3,1,0,1,4.368802262993703,6
1,0,1,1,7.750895086398643,8
6,1,1,0,6.958788710320743,8
1,1,1,1,3.5350079597344344,10
1,1,1,1,3.1739421612214027,5
4,1,1,0,-0.5037973196065213,14
1,0,0,1,7.552513812483632,1
5,1,0,0,7.774115094618324,16
4,1,0,1,6.5442135917185436,22
5,0,1,1,7.344118266227888,8
6,1,1,1,3.2310743831037883,10
6,1,0,0,3.1104968273130957,1
5,1,0,1,4.614717606518562,4
5,0,0,1,5.181280234210341,14
1,1,1,0,5.815519813413052,4
4,1,1,1,7.676425278017294,5
5,1,0,1,1.7329540148791573,1
6,1,1,1,4.523576446574001,10
5,1,1,1,6.423045057455591,37
5,1,0,1,3.7460159337202557,12
2,0,1,1,4.9830628115267555,15
5,0,1,1,2.7534620545887334,10
5,1,0,1,4.041157730798544,7
6,1,1,0,3.462197508453052,26
5,1,1,1,4.720494476972166,10
1,1,0,0,3.714607586907075,11
6,0,0,1,4.673108209654853,5
5,0,1,1,4.958749041530006,7
2,1,1,0,2.546804602421573,4
2,0,0,1,7.8238402190219185,6
4,0,0,1,3.8417482327102714,23
5,1,1,1,3.1414213260159256,7
5,0,1,0,0.48275352253813875,10
3,1,0,1,4.123028676923925,16
4,1,1,1,4.0288862331133855,15
5,0,1,1,3.1909505109238387,11
6,1,1,1,1.740271892749,2
5,1,1,1,3.67625197319649,13
1,1,1,0,2.148885464671771,18
4,1,0,0,4.337135154934639,15
2,1,0,1,5.534129348443603,10
2,0,1,0,8.162047919425047,17
5,1,0,0,4.571413377432676,18
1,0,0,1,4.375701823083855,2
5,1,0,1,7.04332097218487,10
3,1,1,1,3.1037765077639357,8
4,1,0,1,6.5876243298519634,15
1,0,1,0,4.096884372759318,2
1,0,0,0,7.366981542822532,6
5,1,1,1,5.987497124603127,10
1,0,1,1,4.5310680565408,8
5,0,1,1,7.151157462274194,37
2,1,1,0,6.879294791895256,12
5,1,1,1,6.588948818808269,10
6,1,0,1,3.5159932197044586,8
4,1,0,0,2.3229572601442903,11
1,1,0,0,3.7246863229938407,7
1,0,0,0,7.87259851547812,4
3,0,0,1,5.01950229025315,12
5,0,1,0,6.943834331169852,23
5,1,0,1,3.828053021259267,6
1,0,0,1,7.743903294468653,8
3,0,1,1,5.967404823606129,23
6,1,1,0,3.9686210640655135,9
2,1,1,1,3.0271275219391374,16
3,0,0,1,4.330636707491862,5
1,0,0,1,3.384095525583888,16
5,1,0,1,3.1437573532687297,15
6,0,1,1,6.849879499789102,4
5,0,1,1,6.894037219183602,24
3,1,1,0,0.07318608913120572,9
5,1,0,0,8.361527972521385,11
5,0,1,0,3.7525569916136807,16
6,0,1,1,3.4185747651738176,10
5,1,0,1,5.127165561459051,16
5,0,1,0,3.292721031018976,5
6,1,1,1,4.116361744258205,9
4,1,0,1,6.30823380276242,16
2,0,0,0,4.860678921520517,11
5,1,0,1,6.813252609492387,18
3,0,0,0,4.657848086728832,9
1,0,0,1,3.6378459720667267,10
5,1,0,1,3.706723748927463,37
5,1,1,0,7.276333687138759,14
1,1,1,0,3.2566777866148824,27
5,1,1,0,2.0694085000758906,4
2,1,1,0,4.950228387950314,9
6,1,1,1,7.5495745959326594,14
1,0,0,1,3.139439401687231,2
2,1,1,0,6.920184826272213,5
4,1,1,1,6.58166390214405,11
2,1,1,1,5.276424464984771,15
1,0,0,0,7.426145229394269,14
6,1,0,1,4.52912923029291,23
6,1,1,1,7.549344605460954,6
5,0,0,1,7.786143132010533,27
1,0,0,1,7.4924992571595075,5
5,1,0,1,5.144747686123937,9
5,1,0,1,4.335743746416467,16
5,1,1,1,2.9575471392362656,9
3,0,0,1,3.058482395986882,5
3,0,0,1,7.453028456889475,6
5,1,0,0,2.7161420777720346,16
5,0,0,1,6.4630795256019775,3
6,0,0,1,3.046314098165257,11
1,1,1,1,7.756837857136335,18
6,1,1,1,5.684110998449108,5
3,1,0,1,3.967726822114305,25
5,1,1,1,7.423890073461318,11
6,1,1,1,4.145692950398116,12
6,0,0,0,4.675934449188824,3
6,1,1,1,7.300642254392882,18
5,1,0,1,4.231122168143115,2
5,1,0,0,7.993321968134953,8
5,0,1,1,6.845671708037693,2
5,0,1,1,3.506117371108352,10
3,1,0,1,3.6597247056475624,10
1,1,1,1,5.469186796387329,3
6,0,1,1,7.484528361424309,2
1,1,0,1,3.897933696300847,9
4,1,1,1,3.211392966580045,4
5,1,1,0,4.196423116038495,37
1,1,0,1,7.687888734418282,24
5,0,1,1,3.647936276878028,8
5,1,1,1,3.32219725525523,6
5,1,1,1,6.705394700064206,6
1,1,1,0,4.1581918525613535,6
5,1,0,1,4.78043430809071,7
1,1,0,0,5.888458420490031,5
1,0,0,1,3.740124251301751,18
5,0,1,0,1.5804737534903182,9
1,0,1,0,3.6097466791916464,11
6,1,0,1,4.6276907288619835,4
4,1,0,1,4.019951529873925,14
3,0,0,1,3.2312031821549207,13
1,1,1,1,3.805742745173081,11
2,1,0,1,1.4099010246287138,14
3,1,1,1,7.221589751243821,9
3,1,1,1,4.4807646775950865,15
5,1,0,1,4.559764546053037,8
5,0,1,0,3.877562689672274,8
1,1,1,1,4.3712674425633615,2
5,0,1,1,7.955201640229568,11
1,0,1,0,4.173250413308776,8
5,0,0,0,7.53894838854948,9
5,1,1,0,3.3659997613975405,23
5,0,1,1,3.6965934242402505,13
4,1,1,1,7.2573925854753085,13
1,1,1,0,5.891483752987268,11
5,1,0,1,7.748260976643734,10
1,0,1,1,0.4985538722372409,10
5,1,1,0,3.644869223665157,16
5,0,1,1,3.5554187134488853,16
5,1,1,0,4.258983170554587,27
1,0,1,1,3.3481401804776816,7
6,0,1,1,3.8554148313114482,6
1,1,0,1,6.026922495795589,7
1,0,1,1,4.476233704337971,14
4,0,0,1,3.26853573334186,1
2,1,1,1,3.555352919967358,18
5,1,1,0,6.798980057940221,6
1,1,0,1,4.212185995739896,8
6,0,1,1,2.7913321646764135,11
2,0,1,1,5.105436359453256,15
4,1,0,1,5.832655945380361,18
6,1,0,1,6.081546220235723,4
5,1,1,1,2.2796090776251363,14
2,0,1,1,3.9396637673571693,10
5,1,1,0,4.017764170775322,16
6,1,1,1,3.5302369349497527,15
2,1,0,1,3.7027974331625257,14
1,1,0,0,6.038009644250227,22
6,1,0,1,3.612066169278713,14
1,1,0,1,5.2511928156592225,8
1,0,0,1,3.9642557153968516,5
1,0,0,1,7.866240106316967,12
6,1,1,1,3.8611386621709127,6
5,1,0,1,4.2384108845133435,7
4,1,1,0,7.331503892155281,13
2,1,0,1,3.165706824138792,4
2,1,1,1,6.979877546452535,21
1,1,0,0,-0.06480544602704885,8
5,0,1,0,6.776192080045936,7
1,1,0,1,7.465685314512873,15
2,1,1,1,6.814327714864456,10
6,0,1,1,2.319881529938183,4
6,0,1,1,6.886367164728347,25
3,1,1,0,7.55227647035456,16
2,0,0,0,3.7666571984955444,16
5,1,1,0,2.24207327088705,8
2,1,0,1,3.12726657071927,7
5,1,0,0,3.899421028195352,7
5,0,0,1,2.825224145326297,9
6,1,0,0,6.6769086453139845,4
1,1,1,1,3.2434698881160724,7
5,1,1,0,4.498752598552079,10
6,1,1,1,3.2941996976053436,8
4,1,0,0,7.659016471762998,4
5,1,0,1,7.596535793436658,5
2,0,1,0,4.036761171432391,9
4,0,0,0,6.01185941056283,14
5,1,0,1,7.059146945168773,6
4,1,1,1,7.89817725770305,13
6,0,1,1,1.8977685633743668,8
5,1,0,0,6.145762344150211,14
6,1,0,1,4.039810948708688,5
1,0,1,1,8.241474441454974,14
6,0,1,1,2.986631243447927,5
4,0,0,1,3.1515407682246828,13
1,0,0,1,6.213076571666773,5
4,1,1,1,4.6791938335778624,5
1,1,1,1,7.302573526616499,12
6,1,1,1,2.8425904229248657,7
5,1,1,1,7.436849460360179,11
6,0,1,1,3.7983569554473426,5
5,0,0,1,7.0679253740619785,4
4,0,0,0,8.130050951931244,12
6,1,0,1,2.3208422541189373,3
2,0,0,0,3.6213686341041136,16
1,0,0,1,6.9796106283391595,5
5,1,1,1,2.4760370999568755,9
2,1,0,0,4.050067378689083,5
1,1,0,1,7.6634906845348025,7
3,1,0,1,3.864036378787303,11
4,1,0,0,6.7537424673434545,18
5,1,0,1,2.1798670143477326,18
1,1,1,1,7.212020431058284,9
4,1,1,1,4.510153555130168,23
5,1,0,1,6.362028962636476,6
2,0,1,0,4.857578055701307,15
4,1,1,0,7.417738861293976,6
3,1,1,0,4.03929982758215,14
5,1,1,1,3.6344183650444757,6
4,1,1,0,3.9917285630687447,4
1,0,1,0,2.432814987802142,7
2,1,1,0,5.033888890029264,22
6,1,1,0,4.372597373594639,11
2,0,0,0,7.629809424771934,8
6,1,0,1,3.795653529685139,13
1,1,0,1,4.769560635837187,8
6,0,0,1,4.699712868885381,5
5,0,1,1,2.6021997002492823,12
1,1,1,1,7.783237387079664,17
6,0,1,0,5.519263104138656,16
2,1,0,0,2.7908903376047327,5
5,1,1,0,7.2542881378635276,13
6,1,1,1,7.6021088746473025,11
2,1,1,1,1.6119744502022773,2
2,0,1,1,7.250197665900716,10
1,0,0,1,3.7766725265873577,16
1,1,1,1,6.63980903185581,14
6,1,1,1,5.032721110056439,3
2,0,0,0,3.327430598843085,5
2,1,0,1,3.032248712918086,5
6,1,0,1,0.9416104275082002,9
5,0,1,1,3.6740637490498997,8
6,1,1,0,3.905302934382831,5
2,1,0,1,5.843091445271652,10
1,0,0,1,6.681478791220111,16
2,1,1,1,3.1461058546276224,4
1,1,0,1,3.5586911573174076,27
1,1,1,1,2.3622772132129075,10
5,0,0,0,3.1613688241354336,4
5,0,0,1,2.7179930006882307,2
5,1,0,1,7.576158718000505,6
2,1,1,1,4.185421180611818,16
2,1,1,1,8.75483308493572,15
1,0,0,1,3.1068553564898376,4
4,1,1,1,3.3575158303076758,5
6,0,1,1,4.168642939619444,2
5,1,0,0,6.460837298798011,25
1,1,1,0,5.0045869151377715,16
5,1,1,1,7.210212301608242,9
2,0,1,1,2.9981598104120057,5
4,1,1,0,7.524242897992578,5
6,0,1,0,2.0354965031136265,6
1,1,1,1,3.8035315680181307,16
5,0,1,1,4.282599231137169,13
1,1,0,0,3.29803966044767,10
3,0,0,0,5.739555231302449,18
3,1,1,0,5.2449553292300735,9
5,0,0,1,4.591295979196337,6
6,1,1,1,2.2756458895149043,2
4,0,1,1,8.336260027414076,37
5,1,1,0,6.546465065811402,23
1,1,1,1,7.3233990962394735,9
1,1,1,1,3.3900783942209727,18
5,1,1,1,6.83042050559143,7
5,1,0,1,0.9762510243558578,23
1,1,1,1,3.322607780881679,4
5,0,1,1,4.517032137211407,8
5,0,0,1,4.7432552718436805,16
1,1,1,1,3.948838356752548,7
6,0,1,0,5.080145539432639,4
1,1,1,0,7.461466157547735,25
5,0,0,1,3.8744698061765876,3
5,0,1,1,7.447378575849522,5
6,0,0,1,6.670809496205912,13
3,0,1,1,2.8382968690882127,5
4,1,1,1,7.464278624956195,8
1,0,0,1,2.644839475341721,12
2,1,1,1,4.937663790276154,7
6,1,1,0,4.574953426436606,8
5,1,1,1,8.15196273122247,10
5,1,1,1,8.233613762266994,16
3,0,1,0,3.713224473073748,2
5,1,1,1,2.9592908854684197,6
2,0,0,0,7.004234358586068,25
1,1,0,1,4.931642021591571,7
4,0,1,1,7.768749865067527,3
5,1,1,1,3.1171223023704413,9
4,0,0,1,6.819394013717666,5
5,0,1,0,5.1447145139994745,12
6,1,1,1,4.120995897728371,14
6,1,0,1,7.124489731800375,9
5,1,0,0,7.611656891658587,7
1,1,1,1,6.0285407755561256,11
1,1,1,1,6.050715558510066,6
2,0,1,0,2.1901497025692986,14
1,1,1,1,2.938486445697058,18
5,1,1,1,4.9753602748524655,27
5,0,0,1,8.80334294234715,25
6,1,1,1,3.118863604603665,12
5,1,0,1,2.950019559983275,13
3,0,1,0,1.5464666643607519,8
4,1,1,1,4.112531912900611,13
1,0,1,1,2.5161784192612773,15
5,1,0,1,8.37814491618732,24
4,0,0,0,5.164523025014277,11
1,0,1,1,6.644372472417594,1
3,1,1,1,4.569873774107153,12
5,0,1,1,6.307129305089289,13
2,1,0,0,7.453106166926367,4
2,1,1,1,2.7183684292210293,9
6,0,0,1,4.958433614135331,10
1,1,0,1,3.64394980446871,16
4,0,0,0,3.1764335158252504,7
2,1,1,1,4.068151500898536,5
5,0,1,1,5.223760129200684,15
2,1,0,1,5.238201434964418,2
5,0,1,1,4.483010355594375,7
1,1,1,0,3.702446736469832,10
4,1,1,0,8.150500620800774,7
5,1,1,1,5.898569059579239,5
6,1,1,1,7.308946818728963,9
1,1,1,1,6.712271233880475,17
1,1,0,0,8.37693322041223,7
5,1,1,1,2.4585241577868406,5
1,1,1,0,3.0184547075601467,10
4,0,0,1,8.199046116860506,8
1,0,1,1,2.332517649219123,5
4,0,1,0,8.927495849275129,2
2,1,1,0,7.283479823218736,11
2,1,1,1,5.013001286552923,14
1,1,0,1,7.919907631116047,5
4,1,0,1,2.3327205193168674,10
1,1,1,0,7.4701261905457965,8
5,0,1,1,4.671524589150644,5
2,0,1,0,7.621994133982732,16
3,1,1,1,5.284371970050779,7
5,1,1,1,4.272218290284416,5
5,0,0,1,3.7676810322987846,9
6,1,1,1,4.797903727169155,5
5,1,1,1,7.717153205707234,9
6,1,1,1,3.333470245598537,16
5,1,1,1,6.450504267981316,11
5,0,1,0,4.233999513773638,5
1,1,0,0,3.924798281664478,16
5,0,0,1,7.711286976261325,1
1,1,1,1,8.660453528220557,15
5,0,1,1,3.745084897060514,18
6,1,1,0,5.745842661438666,9
3,0,1,1,8.224435143310835,6
4,1,1,1,3.4027554849481207,12
2,1,1,1,3.971640052100376,5
5,1,0,0,2.244606874133116,22
2,1,0,1,7.409511980529802,2
5,1,0,1,2.9951665805359924,7
1,1,1,1,2.017965937469969,1
5,1,1,1,5.074371166771576,1
5,0,1,1,3.2066398234956814,7
5,1,1,0,4.214599231671047,5
1,1,0,1,4.867941803843426,15
6,1,1,1,7.37422236361793,9
5,0,1,1,4.108994554291038,15
3,0,0,1,8.990319486840423,5
2,1,0,0,6.667915933941524,8
3,1,1,1,7.232741151059557,7
6,0,1,1,1.9036095746554378,5
6,1,1,1,4.480464252259687,10
4,1,1,1,7.045736568412815,9
1,1,1,0,4.729233188681565,9
1,1,1,1,6.927042742728086,8
1,0,1,1,6.924401149405207,5
6,1,1,1,7.219930612351685,4
5,1,1,0,8.364699857882888,22
2,0,1,1,6.089613174018687,5
5,1,0,0,6.983189234372115,6
5,0,1,0,8.042399604092891,18
4,1,0,0,1.90102319325565,11
3,1,1,0,7.678264789784432,10
4,1,1,1,1.0022753390793397,6
5,1,0,0,3.088870372593205,12
1,1,1,1,4.488816855423041,7
1,1,1,1,6.7688071347629535,12
6,1,1,1,3.226663275751153,5
6,1,1,1,7.832375750069242,9
6,1,1,0,6.948938216862819,5
5,0,0,1,4.0427193297155,12
3,0,0,1,8.266422317149082,5
6,0,1,1,7.592474762163257,32
2,1,1,1,7.401840377606277,7
